movie_id,movie_title,release_date,language,directed_by
3713,Paranormal Activity: The Marked Ones ,2014.0,English,Christopher Landon
3714,The Elephant Man ,1980.0,English,David Lynch
3715,Dallas Buyers Club ,2013.0,English,Jean-Marc Vallée
3716,The Lazarus Effect ,2015.0,English,David Gelb
3717,Memento ,2000.0,English,Christopher Nolan
3718,Oculus ,2013.0,English,Mike Flanagan
3719,Clerks II ,2006.0,English,Kevin Smith
3720,Billy Elliot ,2000.0,English,Stephen Daldry
3721,The Way Way Back ,2013.0,English,Nat Faxon
3722,House Party 2 ,1991.0,English,George Jackson
3723,The Man from Snowy River ,1982.0,English,George Miller
3724,Doug's 1st Movie ,1999.0,English,Maurice Joyce
3725,The Apostle ,1997.0,English,Robert Duvall
3726,Mommie Dearest ,1981.0,English,Frank Perry
3727,Our Idiot Brother ,2011.0,English,Jesse Peretz
3728,Race ,2016.0,English,Stephen Hopkins
3729,The Players Club ,1998.0,English,Ice Cube
3730,O ,2001.0,English,Tim Blake Nelson
3731,"As Above, So Below ",2014.0,English,John Erick Dowdle
3732,Addicted ,2014.0,Spanish,Bille Woodruff
3733,Eve's Bayou ,1997.0,English,Kasi Lemmons
3734,Still Alice ,2014.0,English,Richard Glatzer
3735,The Egyptian ,1954.0,English,Michael Curtiz
3736,Nighthawks ,1981.0,English,Bruce Malmuth
3737,Friday the 13th Part VIII: Jason Takes Manhattan ,1989.0,English,Rob Hedden
3738,My Big Fat Greek Wedding ,2002.0,English,Joel Zwick
3739,Spring Breakers ,2012.0,English,Harmony Korine
3740,Halloween: The Curse of Michael Myers ,1995.0,English,Joe Chappelle
3741,Y Tu Mamá También ,2001.0,Spanish,Alfonso Cuarón
3742,Shaun of the Dead ,2004.0,English,Edgar Wright
3743,The Haunting of Molly Hartley ,2008.0,English,Mickey Liddell
3744,Lone Star ,1996.0,English,John Sayles
3745,Halloween 4: The Return of Michael Myers ,1988.0,English,Dwight H. Little
3746,April Fool's Day ,1986.0,English,Fred Walton
3747,Diner ,1982.0,English,Barry Levinson
3748,Lone Wolf McQuade ,1983.0,English,Steve Carver
3749,Apollo 18 ,2011.0,English,Gonzalo López-Gallego
3750,Sunshine Cleaning ,2008.0,English,Christine Jeffs
3751,No Escape ,2015.0,English,John Erick Dowdle
3752,The Beastmaster ,1982.0,English,Don Coscarelli
3753,Solomon and Sheba ,1959.0,English,King Vidor
3754,Fifty Shades of Black ,2016.0,English,Michael Tiddes
3755,Not Easily Broken ,2009.0,English,Bill Duke
3756,A Farewell to Arms ,1932.0,English,Frank Borzage
3757,The Perfect Match ,2016.0,English,Bille Woodruff
3758,Digimon: The Movie ,2000.0,English,Mamoru Hosoda
3759,Saved! ,2004.0,English,Brian Dannelly
3760,The Barbarian Invasions ,2003.0,French,Denys Arcand
3761,Robin and Marian ,1976.0,English,Richard Lester
3762,The Forsaken ,2001.0,English,J.S. Cardone
3763,Force 10 from Navarone ,1978.0,English,Guy Hamilton
3764,UHF ,1989.0,English,Jay Levey
3765,Grandma's Boy ,2006.0,English,Nicholaus Goossen
3766,Slums of Beverly Hills ,1998.0,English,Tamara Jenkins
3767,Once Upon a Time in the West ,1968.0,English,Sergio Leone
3768,Made ,2001.0,English,Jon Favreau
3769,Moon ,2009.0,English,Duncan Jones
3770,Keeping Up with the Steins ,2006.0,English,Scott Marshall
3771,Sea Rex 3D: Journey to a Prehistoric World ,2010.0,English,Ronan Chapalain
3772,The Sweet Hereafter ,1997.0,English,Atom Egoyan
3773,Of Gods and Men ,2010.0,French,Xavier Beauvois
3774,Bottle Shock ,2008.0,English,Randall Miller
3775,Jekyll and Hyde... Together Again ,1982.0,English,Jerry Belson
3776,Heavenly Creatures ,1994.0,English,Peter Jackson
3777,90 Minutes in Heaven ,2015.0,English,Michael Polish
3778,Everything Must Go ,2010.0,English,Dan Rush
3779,Zero Effect ,1998.0,English,Jake Kasdan
3780,The Machinist ,2004.0,English,Brad Anderson
3781,Light Sleeper ,1992.0,English,Paul Schrader
3782,Kill the Messenger ,2014.0,English,Michael Cuesta
3783,Rabbit Hole ,2010.0,English,John Cameron Mitchell
3784,Party Monster ,2003.0,English,Fenton Bailey
3785,Green Room ,2015.0,English,Jeremy Saulnier
3786,The Oh in Ohio ,2006.0,English,Billy Kent
3787,Atlas Shrugged: Who Is John Galt? ,2014.0,English,James Manera
3788,Bottle Rocket ,1996.0,English,Wes Anderson
3789,Albino Alligator ,1996.0,English,Kevin Spacey
3790,"Gandhi, My Father ",2007.0,Hindi,Feroz Abbas Khan
3791,Standard Operating Procedure ,2008.0,English,Errol Morris
3792,Out of the Blue ,1980.0,English,Dennis Hopper
3793,Tucker and Dale vs Evil ,2010.0,English,Eli Craig
3794,"Lovely, Still ",2008.0,English,Nicholas Fackler
3795,Tycoon ,1947.0,English,Richard Wallace
3796,Desert Blue ,1998.0,English,Morgan J. Freeman
3797,Decoys ,2004.0,English,Matthew Hastings
3798,The Visit ,2015.0,English,M. Night Shyamalan
3799,Redacted ,2007.0,English,Brian De Palma
3800,Fascination ,2004.0,English,Klaus Menzel
3801,Saving Grace             ,,English,
3802,Area 51 ,2015.0,English,Oren Peli
3803,Sleep Tight ,2011.0,Spanish,Jaume Balagueró
3804,The Cottage ,2008.0,English,Paul Andrew Williams
3805,Dead Like Me: Life After Death ,2009.0,English,Stephen Herek
3806,Farce of the Penguins ,2006.0,English,Bob Saget
3807,Flying By ,2009.0,English,Jim Amatulli
3808,Psych             ,,English,
3809,Rudderless ,2014.0,English,William H. Macy
3810,Henry & Me ,2014.0,English,Barrett Esposito
3811,Christmas Eve ,2015.0,English,Mitch Davis
3812,We Have Your Husband ,2011.0,English,Eric Bross
3813,Dying of the Light ,2014.0,English,Paul Schrader
3814,Born of War ,2014.0,English,Vicky Jewson
3815,Capricorn One ,1977.0,English,Peter Hyams
3816,Should've Been Romeo ,2012.0,English,Marc Bennett
3817,Running Forever ,2015.0,English,Mike Mayhall
3818,Yoga Hosers ,2016.0,English,Kevin Smith
3819,Navy Seals vs. Zombies ,2015.0,English,Stanton Barrett
3820,I Served the King of England ,2006.0,Czech,Jirí Menzel
3821,Soul Kitchen ,2009.0,German,Fatih Akin
3822,Sling Blade ,1996.0,English,Billy Bob Thornton
3823,The Awakening ,2011.0,English,Nick Murphy
3824,Hostel ,2005.0,English,Eli Roth
3825,Tristram Shandy: A Cock and Bull Story ,2005.0,English,Michael Winterbottom
3826,Take Shelter ,2011.0,English,Jeff Nichols
3827,Lady in White ,1988.0,English,Frank LaLoggia
3828,Driving Lessons ,2006.0,English,Jeremy Brock
3829,Let's Kill Ward's Wife ,2014.0,English,Scott Foley
3830,The Texas Chainsaw Massacre 2 ,1986.0,English,Tobe Hooper
3831,Pat Garrett & Billy the Kid ,1973.0,English,Sam Peckinpah
3832,Only God Forgives ,2013.0,English,Nicolas Winding Refn
3833,Camping sauvage ,2005.0,French,Christophe Ali
3834,Without Men ,2011.0,English,Gabriela Tagliavini
3835,Barfi ,2013.0,Kannada,Shekar
3836,Dear Frankie ,2004.0,English,Shona Auerbach
3837,All Hat ,2007.0,English,Leonard Farlinger
3838,The Names of Love ,2010.0,French,Michel Leclerc
3839,Treading Water ,2013.0,English,Analeine Cal y Mayor
3840,Savage Grace ,2007.0,English,Tom Kalin
3841,Out of the Blue ,2006.0,English,Robert Sarkies
3842,Police Academy ,1984.0,English,Hugh Wilson
3843,The Blue Lagoon ,1980.0,English,Randal Kleiser
3844,Four Weddings and a Funeral ,1994.0,English,Mike Newell
3845,Fast Times at Ridgemont High ,1982.0,English,Amy Heckerling
3846,Moby Dick ,1956.0,English,John Huston
3847,25th Hour ,2002.0,English,Spike Lee
3848,Secrets and Lies             ,,English,
3849,Bound ,1996.0,English,Lana Wachowski
3850,Requiem for a Dream ,2000.0,English,Darren Aronofsky
3851,State Fair ,1945.0,English,Walter Lang
3852,Tango ,1998.0,Spanish,Carlos Saura
3853,Salvador ,1986.0,English,Oliver Stone
3854,Moms' Night Out ,2014.0,English,Andrew Erwin
3855,Donnie Darko ,2001.0,English,Richard Kelly
3856,Saving Private Perez ,2011.0,Spanish,Beto Gómez
3857,Character ,1997.0,Dutch,Mike van Diem
3858,Spun ,2002.0,English,Jonas Åkerlund
3859,Life During Wartime ,2009.0,English,Todd Solondz
3860,Lady Vengeance ,2005.0,Korean,Chan-wook Park
3861,Mozart's Sister ,2010.0,French,René Féret
3862,Mean Machine ,2001.0,English,Barry Skolnick
3863,Exiled ,2006.0,Cantonese,Johnnie To
3864,Blackthorn ,2011.0,English,Mateo Gil
3865,Lilya 4-Ever ,2002.0,Russian,Lukas Moodysson
3866,After.Life ,2009.0,English,Agnieszka Wojtowicz-Vosloo
3867,Fugly ,2014.0,Hindi,Kabir Sadanand
3868,One Flew Over the Cuckoo's Nest ,1975.0,English,Milos Forman
3869,R.L. Stine's Monsterville: The Cabinet of Souls ,2015.0,English,Peter DeLuise
3870,Silent Movie ,1976.0,,Mel Brooks
3871,Airlift ,2016.0,Hindi,Raja Menon
3872,Anne of Green Gables             ,,English,
3873,Falcon Rising ,2014.0,English,Ernie Barbarash
3874,The Sweeney ,2012.0,English,Nick Love
3875,Sexy Beast ,2000.0,English,Jonathan Glazer
3876,Easy Money ,2010.0,Swedish,Daniel Espinosa
3877,Whale Rider ,2002.0,English,Niki Caro
3878,Paa ,2009.0,Hindi,R. Balki
3879,Cargo ,2009.0,German,Ivan Engler
3880,Pan ,2015.0,English,Joe Wright
3881,High School Musical ,2006.0,English,Kenny Ortega
3882,Animal Kingdom             ,,English,
3883,Love and Death on Long Island ,1997.0,English,Richard Kwietniowski
3884,Night Watch ,2004.0,Russian,Timur Bekmambetov
3885,The Crying Game ,1992.0,English,Neil Jordan
3886,Porky's ,1981.0,English,Bob Clark
3887,Survival of the Dead ,2009.0,English,George A. Romero
3888,Night of the Living Dead ,1968.0,English,George A. Romero
3889,Lost in Translation ,2003.0,English,Sofia Coppola
3890,Annie Hall ,1977.0,English,Woody Allen
3891,The Greatest Show on Earth ,1952.0,English,Cecil B. DeMille
3892,Exodus: Gods and Kings ,2014.0,English,Ridley Scott
3893,Monster's Ball ,2001.0,English,Marc Forster
3894,Maggie ,2015.0,English,Henry Hobson
3895,Leaving Las Vegas ,1995.0,English,Mike Figgis
3896,Hansel & Gretel Get Baked ,2013.0,English,Duane Journey
3897,The Return of the Living Dead ,1985.0,English,Dan O'Bannon
3898,The Front Page ,1974.0,English,Billy Wilder
3899,The Boy Next Door ,2015.0,English,Rob Cohen
3900,Trapeze ,1956.0,English,Carol Reed
3901,Saving Grace             ,,English,
3902,The Kids Are All Right ,2010.0,English,Lisa Cholodenko
3903,They Live ,1988.0,English,John Carpenter
3904,The Great Escape ,1963.0,English,John Sturges
3905,What the #$*! Do We (K)now!? ,2004.0,English,William Arntz
3906,The Last Exorcism Part II ,2013.0,English,Ed Gass-Donnelly
3907,Boyhood ,2014.0,English,Richard Linklater
3908,Scoop ,2006.0,English,Woody Allen
3909,Planet of the Apes ,2001.0,English,Tim Burton
3910,The Wash ,2001.0,English,DJ Pooh
3911,3 Strikes ,2000.0,English,DJ Pooh
3912,The Cooler ,2003.0,English,Wayne Kramer
3913,The Misfits ,1961.0,English,John Huston
3914,The Night Listener ,2006.0,English,Patrick Stettner
3915,The Jerky Boys ,1995.0,English,James Melkonian
3916,My Soul to Take ,2010.0,English,Wes Craven
3917,The Orphanage ,2007.0,Spanish,J.A. Bayona
3918,A Haunted House 2 ,2014.0,English,Michael Tiddes
3919,The Rules of Attraction ,2002.0,English,Roger Avary
3920,Topaz ,1969.0,English,Alfred Hitchcock
3921,Let's Go to Prison ,2006.0,English,Bob Odenkirk
3922,Four Rooms ,1995.0,English,Allison Anders
3923,Secretary ,2002.0,English,Steven Shainberg
3924,The Real Cancun ,2003.0,English,Rick de Oliveira
3925,Talk Radio ,1988.0,English,Oliver Stone
3926,Waiting for Guffman ,1996.0,English,Christopher Guest
3927,Love Stinks ,1999.0,English,Jeff Franklin
3928,You Kill Me ,2007.0,English,John Dahl
3929,Thumbsucker ,2005.0,English,Mike Mills
3930,Red State ,2011.0,English,Kevin Smith
3931,Mirrormask ,2005.0,English,Dave McKean
3932,Samsara ,2011.0,,Ron Fricke
3933,The Barbarians ,1987.0,English,Ruggero Deodato
3934,The Art of Getting By ,2011.0,English,Gavin Wiesen
3935,Zipper ,2015.0,English,Mora Stephens
3936,Poolhall Junkies ,2002.0,English,Mars Callahan
3937,The Loss of Sexual Innocence ,1999.0,English,Mike Figgis
3938,Holy Motors ,2012.0,French,Leos Carax
3939,Joe ,2013.0,English,David Gordon Green
3940,Shooting Fish ,1997.0,English,Stefan Schwartz
3941,Prison ,1987.0,English,Renny Harlin
3942,Psycho Beach Party ,2000.0,English,Robert Lee King
3943,The Big Tease ,1999.0,English,Kevin Allen
3944,"Buen Día, Ramón ",2013.0,German,Jorge Ramírez Suárez
3945,Trust ,2010.0,English,David Schwimmer
3946,An Everlasting Piece ,2000.0,English,Barry Levinson
3947,Among Giants ,1998.0,English,Sam Miller
3948,Adore ,2013.0,English,Anne Fontaine
3949,The Velocity of Gary ,1998.0,English,Dan Ireland
3950,Mondays in the Sun ,2002.0,Spanish,Fernando León de Aranoa
3951,Stake Land ,2010.0,English,Jim Mickle
3952,Sonny with a Chance             ,,English,
3953,The Last Time I Committed Suicide ,1997.0,English,Stephen Kay
3954,Futuro Beach ,2014.0,Portuguese,Karim Aïnouz
3955,Another Happy Day ,2011.0,English,Sam Levinson
3956,A Lonely Place to Die ,2011.0,English,Julian Gilbey
3957,Nothing ,2003.0,English,Vincenzo Natali
3958,The Geographer Drank His Globe Away ,2013.0,Russian,Aleksandr Veledinskiy
3959,1776 ,1972.0,English,Peter H. Hunt
3960,Inescapable ,2012.0,English,Ruba Nadda
3961,Hell's Angels ,1930.0,English,Howard Hughes
3962,Purple Violets ,2007.0,English,Edward Burns
3963,The Veil ,2016.0,English,Phil Joanou
3964,The Loved Ones ,2009.0,English,Sean Byrne
3965,No Vacancy ,2012.0,English,Chris Stokes
3966,How to Fall in Love ,2012.0,English,Mark Griffiths
3967,The Perfect Wave ,2014.0,English,Bruce Macdonald
3968,Ben-Hur ,2016.0,English,Timur Bekmambetov
3969,A Man for All Seasons ,1966.0,English,Fred Zinnemann
3970,Network ,1976.0,English,Sidney Lumet
3971,Gone with the Wind ,1939.0,English,Victor Fleming
3972,Desert Dancer ,2014.0,English,Richard Raymond
3973,Major Dundee ,1965.0,English,Sam Peckinpah
3974,Down for Life ,2009.0,English,Alan Jacobs
3975,Annie Get Your Gun ,1950.0,English,George Sidney
3976,Four Lions ,2010.0,English,Christopher Morris
3977,House of Sand ,2005.0,Portuguese,Andrucha Waddington
3978,Defendor ,2009.0,English,Peter Stebbings
3979,The Pirate ,1948.0,English,Vincente Minnelli
3980,The Good Heart ,2009.0,English,Dagur Kári
3981,The History Boys ,2006.0,English,Nicholas Hytner
3982,Unknown ,2011.0,English,Jaume Collet-Serra
3983,M*A*S*H             ,,English,
3984,Midnight Cowboy ,1969.0,English,John Schlesinger
3985,The Full Monty ,1997.0,English,Peter Cattaneo
3986,Airplane! ,1980.0,English,Jim Abrahams
3987,Chain of Command ,2015.0,English,Kevin Carraway
3988,Friday ,1995.0,English,F. Gary Gray
3989,Menace II Society ,1993.0,English,Albert Hughes
3990,Empire             ,,English,
3991,Creepshow 2 ,1987.0,English,Michael Gornick
3992,The Ballad of Cable Hogue ,1970.0,English,Sam Peckinpah
3993,In Cold Blood ,1967.0,English,Richard Brooks
3994,The Nun's Story ,1959.0,English,Fred Zinnemann
3995,Harper ,1966.0,English,Jack Smight
3996,Frenzy ,1972.0,English,Alfred Hitchcock
3997,The Witch ,2015.0,English,Robert Eggers
3998,I Got the Hook Up ,1998.0,English,Michael Martin
3999,She's the One ,1996.0,English,Edward Burns
4000,Gods and Monsters ,1998.0,English,Bill Condon
4001,The Secret in Their Eyes ,2009.0,Spanish,Juan José Campanella
4002,Day of the Dead ,1985.0,English,George A. Romero
4003,Train ,2008.0,English,Gideon Raff
4004,Evil Dead II ,1987.0,English,Sam Raimi
4005,Pootie Tang ,2001.0,English,Louis C.K.
4006,Sharknado ,2013.0,English,Anthony C. Ferrante
4007,La otra conquista ,1998.0,Spanish,Salvador Carrasco
4008,Trollhunter ,2010.0,Norwegian,André Øvredal
4009,Ira & Abby ,2006.0,English,Robert Cary
4010,The Watch ,2012.0,English,Akiva Schaffer
4011,Winter Passing ,2005.0,English,Adam Rapp
4012,D.E.B.S. ,2004.0,English,Angela Robinson
4013,The Masked Saint ,2016.0,English,Warren P. Sonoda
4014,The Betrayed ,2008.0,English,Amanda Gusack
4015,Taxman ,1998.0,English,Avi Nesher
4016,The Secret             ,,English,
4017,2:13 ,2009.0,English,Charles Adelman
4018,"Batman: The Dark Knight Returns, Part 2 ",2013.0,English,Jay Oliva
4019,Time to Choose ,2015.0,English,Charles Ferguson
4020,In the Name of the King: The Last Job ,2014.0,English,Uwe Boll
4021,Wicked Blood ,2014.0,English,Mark Young
4022,Dawn Patrol ,2014.0,English,Daniel Petrie Jr.
4023,Lords of London ,2014.0,English,Antonio Simoncini
4024,High Anxiety ,1977.0,English,Mel Brooks
4025,March of the Penguins ,2005.0,French,Luc Jacquet
4026,Margin Call ,2011.0,English,J.C. Chandor
4027,August ,2011.0,English,Eldar Rapaport
4028,Choke ,2008.0,English,Clark Gregg
4029,Whiplash ,2014.0,English,Damien Chazelle
4030,City of God ,2002.0,Portuguese,Fernando Meirelles
4031,Human Traffic ,1999.0,English,Justin Kerrigan
4032,Day One ,2012.0,English,Nathan Frankowski
4033,The Dead Girl ,2006.0,English,Karen Moncrieff
4034,The Hunt ,2012.0,Danish,Thomas Vinterberg
4035,A Christmas Story ,1983.0,English,Bob Clark
4036,Bella ,2006.0,English,Alejandro Monteverde
4037,Class of 1984 ,1982.0,English,Mark L. Lester
4038,The Opposite Sex ,2014.0,English,Jennifer Finnigan
4039,Dreaming of Joseph Lees ,1999.0,English,Eric Styles
4040,The Class ,2008.0,French,Laurent Cantet
4041,Rosemary's Baby ,1968.0,English,Roman Polanski
4042,The Man Who Shot Liberty Valance ,1962.0,English,John Ford
4043,Adam ,2009.0,English,Max Mayer
4044,Maria Full of Grace ,2004.0,Spanish,Joshua Marston
4045,Beginners ,2010.0,English,Mike Mills
4046,Feast ,2005.0,English,John Gulager
4047,Animal House ,1978.0,English,John Landis
4048,Goldfinger ,1964.0,English,Guy Hamilton
4049,Antiviral ,2012.0,English,Brandon Cronenberg
4050,It's a Wonderful Life ,1946.0,English,Frank Capra
4051,Trainspotting ,1996.0,English,Danny Boyle
4052,The Original Kings of Comedy ,2000.0,English,Spike Lee
4053,Paranormal Activity 2 ,2010.0,English,Tod Williams
4054,Waking Ned Devine ,1998.0,English,Kirk Jones
4055,Bowling for Columbine ,2002.0,English,Michael Moore
4056,Coming Home ,2014.0,Mandarin,Yimou Zhang
4057,A Nightmare on Elm Street 2: Freddy's Revenge ,1985.0,English,Jack Sholder
4058,A Room with a View ,1985.0,English,James Ivory
4059,The Purge ,2013.0,English,James DeMonaco
4060,Sinister ,2012.0,English,Scott Derrickson
4061,Martin Lawrence Live: Runteldat ,2002.0,English,David Raynr
4062,Cat on a Hot Tin Roof ,1958.0,English,Richard Brooks
4063,Beneath the Planet of the Apes ,1970.0,English,Ted Post
4064,Air Bud ,1997.0,English,Charles Martin Smith
4065,Pokémon 3: The Movie ,2000.0,Japanese,Kunihiko Yuyama
4066,Jason Lives: Friday the 13th Part VI ,1986.0,English,Tom McLoughlin
4067,The Bridge on the River Kwai ,1957.0,English,David Lean
4068,Spaced Invaders ,1990.0,English,Patrick Read Johnson
4069,Family Plot ,1976.0,English,Alfred Hitchcock
4070,The Apartment ,1960.0,English,Billy Wilder
4071,Jason Goes to Hell: The Final Friday ,1993.0,English,Adam Marcus
4072,Torn Curtain ,1966.0,English,Alfred Hitchcock
4073,Dave Chappelle's Block Party ,2005.0,English,Michel Gondry
4074,Slow West ,2015.0,English,John Maclean
4075,Krush Groove ,1985.0,English,Michael Schultz
4076,Next Day Air ,2009.0,English,Benny Boom
4077,Elmer Gantry ,1960.0,English,Richard Brooks
4078,Judgment at Nuremberg ,1961.0,English,Stanley Kramer
4079,Trippin' ,1999.0,English,David Raynr
4080,Robot Chicken             ,,English,
4081,Red River ,1948.0,English,Howard Hawks
4082,Phat Girlz ,2006.0,English,Nnegest Likké
4083,Before Midnight ,2013.0,English,Richard Linklater
4084,Teen Wolf Too ,1987.0,English,Christopher Leitch
4085,Phantasm II ,1988.0,English,Don Coscarelli
4086,Woman Thou Art Loosed ,2004.0,English,Michael Schultz
4087,Real Women Have Curves ,2002.0,English,Patricia Cardoso
4088,Deadline Gallipoli             ,,English,
4089,Water ,2005.0,Hindi,Deepa Mehta
4090,East Is East ,1999.0,English,Damien O'Donnell
4091,Whipped ,2000.0,English,Peter M. Cohen
4092,Kama Sutra: A Tale of Love ,1996.0,English,Mira Nair
4093,Please Give ,2010.0,English,Nicole Holofcener
4094,Willy Wonka & the Chocolate Factory ,1971.0,English,Mel Stuart
4095,Warlock: The Armageddon ,1993.0,English,Anthony Hickox
4096,8 Heads in a Duffel Bag ,1997.0,English,Tom Schulman
4097,Days of Heaven ,1978.0,English,Terrence Malick
4098,Thirteen Conversations About One Thing ,2001.0,English,Jill Sprecher
4099,Jawbreaker ,1999.0,English,Darren Stein
4100,Basquiat ,1996.0,English,Julian Schnabel
4101,Frances Ha ,2012.0,English,Noah Baumbach
4102,Tsotsi ,2005.0,Zulu,Gavin Hood
4103,Happiness ,1998.0,English,Todd Solondz
4104,DysFunktional Family ,2003.0,English,George Gallo
4105,Tusk ,2014.0,English,Kevin Smith
4106,Oldboy ,2003.0,Korean,Chan-wook Park
4107,Letters to God ,2010.0,English,David Nixon
4108,Hobo with a Shotgun ,2011.0,English,Jason Eisener
4109,Compadres ,2016.0,English,Enrique Begne
4110,Freeway ,1996.0,English,Matthew Bright
4111,Love's Abiding Joy ,2006.0,,Michael Landon Jr.
4112,Fish Tank ,2009.0,English,Andrea Arnold
4113,Damsels in Distress ,2011.0,English,Whit Stillman
4114,Creature             ,,English,
4115,Bachelorette ,2012.0,English,Leslye Headland
4116,BrainDead             ,,English,
4117,Brave New Girl ,2004.0,English,Bobby Roth
4118,Tim and Eric's Billion Dollar Movie ,2012.0,English,Tim Heidecker
4119,The Gambler ,2014.0,English,Rupert Wyatt
4120,The Grand             ,,English,
4121,Summer Storm ,2004.0,German,Marco Kreuzpaintner
4122,Fort McCoy ,2011.0,English,Kate Connor
4123,Chain Letter ,2009.0,English,Deon Taylor
4124,Just Looking ,1999.0,English,Jason Alexander
4125,The Divide ,2011.0,English,Xavier Gens
4126,The Eclipse ,2009.0,English,Conor McPherson
4127,Demonic ,2015.0,English,Will Canon
4128,My Big Fat Independent Movie ,2005.0,English,Philip Zlotorynski
4129,Alice in Wonderland ,2010.0,English,Tim Burton
4130,The Deported ,2009.0,English,Lance Kawas
4131,Tanner Hall ,2009.0,English,Francesca Gregorini
4132,Open Road ,2013.0,English,Marcio Garcia
4133,They Came Together ,2014.0,English,David Wain
4134,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,2013.0,English,Craig Moss
4135,Never Back Down 2: The Beatdown ,2011.0,English,Michael Jai White
4136,Point Blank ,1967.0,English,John Boorman
4137,Four Single Fathers ,2009.0,Italian,Paolo Monico
4138,Enter the Dangerous Mind ,2013.0,English,Youssef Delara
4139,Something Wicked ,2014.0,English,Darin Scott
4140,AWOL-72 ,2015.0,English,Christian Sesma
4141,Iguana ,1988.0,English,Monte Hellman
4142,Cinderella ,2015.0,English,Kenneth Branagh
4143,Chicago Overcoat ,2009.0,English,Brian Caunter
4144,Barry Munday ,2010.0,English,Chris D'Arienzo
4145,Central Station ,1998.0,Portuguese,Walter Salles
4146,Pocketful of Miracles ,1961.0,English,Frank Capra
4147,Close Range ,2015.0,English,Isaac Florentine
4148,Boynton Beach Club ,2005.0,English,Susan Seidelman
4149,Amnesiac ,2014.0,English,Michael Polish
4150,Freakonomics ,2010.0,English,Heidi Ewing
4151,The Omen ,1976.0,English,Richard Donner
4152,High Tension ,2003.0,French,Alexandre Aja
4153,Griff the Invisible ,2010.0,English,Leon Ford
4154,Unnatural ,2015.0,English,Hank Braxtan
4155,Hustle & Flow ,2005.0,English,Craig Brewer
4156,Some Like It Hot ,1959.0,English,Billy Wilder
4157,Friday the 13th Part VII: The New Blood ,1988.0,English,John Carl Buechler
4158,The Wizard of Oz ,1939.0,English,Victor Fleming
4159,Young Frankenstein ,1974.0,English,Mel Brooks
4160,Diary of the Dead ,2007.0,English,George A. Romero
4161,Lage Raho Munna Bhai ,2006.0,Hindi,Rajkumar Hirani
4162,Ulee's Gold ,1997.0,English,Victor Nunez
4163,The Black Stallion ,1979.0,English,Carroll Ballard
4164,Sardaar Ji ,2015.0,Panjabi,Rohit Jugraj
4165,Journey to Saturn ,2008.0,Danish,Thorbjørn Christoffersen
4166,Donovan's Reef ,1963.0,English,John Ford
4167,The Dress ,1996.0,Dutch,Alex van Warmerdam
4168,A Guy Named Joe ,1943.0,English,Victor Fleming
4169,Blazing Saddles ,1974.0,English,Mel Brooks
4170,Friday the 13th: The Final Chapter ,1984.0,English,Joseph Zito
4171,Ida ,2013.0,Polish,Pawel Pawlikowski
4172,Maurice ,1987.0,English,James Ivory
4173,Beer League ,2006.0,English,Frank Sebastiano
4174,The Astronaut's Wife ,1999.0,English,Rand Ravich
4175,Riding Giants ,2004.0,English,Stacy Peralta
4176,Timecrimes ,2007.0,Spanish,Nacho Vigalondo
4177,Silver Medallist ,2009.0,Mandarin,Hao Ning
4178,Timber Falls ,2007.0,English,Tony Giglio
4179,Singin' in the Rain ,1952.0,English,Stanley Donen
4180,"Fat, Sick & Nearly Dead ",2010.0,English,Joe Cross
4181,A Haunted House ,2013.0,English,Michael Tiddes
4182,2016: Obama's America ,2012.0,English,Dinesh D'Souza
4183,Halloween II ,2009.0,English,Rob Zombie
4184,That Thing You Do! ,1996.0,English,Tom Hanks
4185,Halloween III: Season of the Witch ,1982.0,English,Tommy Lee Wallace
4186,Escape from the Planet of the Apes ,1971.0,English,Don Taylor
4187,Hud ,1963.0,English,Martin Ritt
4188,Kevin Hart: Let Me Explain ,2013.0,English,Leslie Small
4189,My Own Private Idaho ,1991.0,English,Gus Van Sant
4190,Garden State ,2004.0,English,Zach Braff
4191,Before Sunrise ,1995.0,English,Richard Linklater
4192,Sur le seuil ,2003.0,French,Éric Tessier
4193,Jesus' Son ,1999.0,English,Alison Maclean
4194,Saving Face ,2004.0,English,Alice Wu
4195,Brick Lane ,2007.0,English,Sarah Gavron
4196,Robot & Frank ,2012.0,English,Jake Schreier
4197,My Life Without Me ,2003.0,English,Isabel Coixet
4198,The Spectacular Now ,2013.0,English,James Ponsoldt
4199,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,1990.0,English,Randall Miller
4200,Religulous ,2008.0,English,Larry Charles
4201,Fuel ,2008.0,English,Joshua Tickell
4202,Valley of the Heart's Delight ,2006.0,English,Tim Boxell
4203,Dodgeball: A True Underdog Story ,2004.0,English,Rawson Marshall Thurber
4204,Eye of the Dolphin ,2006.0,English,Michael D. Sellers
4205,8: The Mormon Proposition ,2010.0,English,Reed Cowan
4206,The Other End of the Line ,2008.0,English,James Dodson
4207,Anatomy ,2000.0,German,Stefan Ruzowitzky
4208,Sleep Dealer ,2008.0,Spanish,Alex Rivera
4209,Super ,2010.0,English,James Gunn
4210,Christmas Mail ,2010.0,English,John Murlowski
4211,Stung ,2015.0,English,Benni Diez
4212,Antibirth ,2016.0,English,Danny Perez
4213,Get on the Bus ,1996.0,English,Spike Lee
